Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE,All_Flights
Sydney,Dallas,United States of America,2019,-33.8698439,151.2082848,32.7762719,-96.7968559,625
Sydney,Dallas,United States of America,2020,-33.8698439,151.2082848,32.7762719,-96.7968559,148
Sydney,Dallas,United States of America,2022,-33.8698439,151.2082848,32.7762719,-96.7968559,362
Sydney,Houston,United States of America,2018,-33.8698439,151.2082848,29.7589382,-95.3676974,643
Sydney,Houston,United States of America,2019,-33.8698439,151.2082848,29.7589382,-95.3676974,529
Sydney,Houston,United States of America,2020,-33.8698439,151.2082848,29.7589382,-95.3676974,158
Brisbane,Chicago,United States of America,2009,-27.4689682,153.0234991,41.8755616,-87.6244212,2
Brisbane,Chicago,United States of America,2010,-27.4689682,153.0234991,41.8755616,-87.6244212,1
Brisbane,Chicago,United States of America,2011,-27.4689682,153.0234991,41.8755616,-87.6244212,1
Melbourne,Chicago,United States of America,2003,-37.8142176,144.9631608,41.8755616,-87.6244212,60
Melbourne,Chicago,United States of America,2006,-37.8142176,144.9631608,41.8755616,-87.6244212,1
Melbourne,Chicago,United States of America,2007,-37.8142176,144.9631608,41.8755616,-87.6244212,1
Melbourne,Chicago,United States of America,2008,-37.8142176,144.9631608,41.8755616,-87.6244212,82
Melbourne,Chicago,United States of America,2009,-37.8142176,144.9631608,41.8755616,-87.6244212,692
Melbourne,Chicago,United States of America,2010,-37.8142176,144.9631608,41.8755616,-87.6244212,680
Melbourne,Chicago,United States of America,2011,-37.8142176,144.9631608,41.8755616,-87.6244212,659
Melbourne,Chicago,United States of America,2012,-37.8142176,144.9631608,41.8755616,-87.6244212,190
Sydney,Chicago,United States of America,2003,-33.8698439,151.2082848,41.8755616,-87.6244212,120
Sydney,Chicago,United States of America,2004,-33.8698439,151.2082848,41.8755616,-87.6244212,241
Sydney,Chicago,United States of America,2005,-33.8698439,151.2082848,41.8755616,-87.6244212,238
Sydney,Chicago,United States of America,2006,-33.8698439,151.2082848,41.8755616,-87.6244212,700
Sydney,Chicago,United States of America,2007,-33.8698439,151.2082848,41.8755616,-87.6244212,685
Sydney,Chicago,United States of America,2008,-33.8698439,151.2082848,41.8755616,-87.6244212,702
Sydney,Chicago,United States of America,2009,-33.8698439,151.2082848,41.8755616,-87.6244212,713
Sydney,Chicago,United States of America,2010,-33.8698439,151.2082848,41.8755616,-87.6244212,680
Sydney,Chicago,United States of America,2011,-33.8698439,151.2082848,41.8755616,-87.6244212,659
Sydney,Chicago,United States of America,2012,-33.8698439,151.2082848,41.8755616,-87.6244212,190
Sydney,Toronto,Canada,2005,-33.8698439,151.2082848,43.6534817,-79.3839347,62
Sydney,Toronto,Canada,2006,-33.8698439,151.2082848,43.6534817,-79.3839347,48
Sydney,Toronto,Canada,2007,-33.8698439,151.2082848,43.6534817,-79.3839347,33
Sydney,Toronto,Canada,2008,-33.8698439,151.2082848,43.6534817,-79.3839347,710
Sydney,Toronto,Canada,2009,-33.8698439,151.2082848,43.6534817,-79.3839347,683
Sydney,Toronto,Canada,2010,-33.8698439,151.2082848,43.6534817,-79.3839347,722
Sydney,Toronto,Canada,2011,-33.8698439,151.2082848,43.6534817,-79.3839347,728
Sydney,Toronto,Canada,2012,-33.8698439,151.2082848,43.6534817,-79.3839347,730
Sydney,Toronto,Canada,2013,-33.8698439,151.2082848,43.6534817,-79.3839347,727
Sydney,Toronto,Canada,2014,-33.8698439,151.2082848,43.6534817,-79.3839347,723
Sydney,Toronto,Canada,2015,-33.8698439,151.2082848,43.6534817,-79.3839347,725
Sydney,Toronto,Canada,2016,-33.8698439,151.2082848,43.6534817,-79.3839347,719
Sydney,Toronto,Canada,2017,-33.8698439,151.2082848,43.6534817,-79.3839347,723
Sydney,Toronto,Canada,2018,-33.8698439,151.2082848,43.6534817,-79.3839347,722
Sydney,Toronto,Canada,2019,-33.8698439,151.2082848,43.6534817,-79.3839347,605
Brisbane,Lima,Peru,2020,-27.4689682,153.0234991,-12.0621065,-77.0365256,1
Sydney,Lima,Peru,2020,-33.8698439,151.2082848,-12.0621065,-77.0365256,1
Brisbane,New York,United States of America,2003,-27.4689682,153.0234991,40.7127281,-74.0060152,1
Brisbane,New York,United States of America,2005,-27.4689682,153.0234991,40.7127281,-74.0060152,1
Brisbane,New York,United States of America,2006,-27.4689682,153.0234991,40.7127281,-74.0060152,3
Brisbane,New York,United States of America,2007,-27.4689682,153.0234991,40.7127281,-74.0060152,8
Brisbane,New York,United States of America,2008,-27.4689682,153.0234991,40.7127281,-74.0060152,7
Brisbane,New York,United States of America,2009,-27.4689682,153.0234991,40.7127281,-74.0060152,4
Brisbane,New York,United States of America,2010,-27.4689682,153.0234991,40.7127281,-74.0060152,4
Brisbane,New York,United States of America,2011,-27.4689682,153.0234991,40.7127281,-74.0060152,3
Brisbane,New York,United States of America,2012,-27.4689682,153.0234991,40.7127281,-74.0060152,7
Brisbane,New York,United States of America,2013,-27.4689682,153.0234991,40.7127281,-74.0060152,8
Brisbane,New York,United States of America,2014,-27.4689682,153.0234991,40.7127281,-74.0060152,2
Brisbane,New York,United States of America,2015,-27.4689682,153.0234991,40.7127281,-74.0060152,3
Brisbane,New York,United States of America,2016,-27.4689682,153.0234991,40.7127281,-74.0060152,4
Brisbane,New York,United States of America,2019,-27.4689682,153.0234991,40.7127281,-74.0060152,2
Melbourne,New York,United States of America,2003,-37.8142176,144.9631608,40.7127281,-74.0060152,60
Melbourne,New York,United States of America,2004,-37.8142176,144.9631608,40.7127281,-74.0060152,239
Melbourne,New York,United States of America,2005,-37.8142176,144.9631608,40.7127281,-74.0060152,244
Melbourne,New York,United States of America,2006,-37.8142176,144.9631608,40.7127281,-74.0060152,720
Melbourne,New York,United States of America,2007,-37.8142176,144.9631608,40.7127281,-74.0060152,713
Melbourne,New York,United States of America,2008,-37.8142176,144.9631608,40.7127281,-74.0060152,599
Melbourne,New York,United States of America,2010,-37.8142176,144.9631608,40.7127281,-74.0060152,1
Melbourne,New York,United States of America,2016,-37.8142176,144.9631608,40.7127281,-74.0060152,2
Sydney,New York,United States of America,2003,-33.8698439,151.2082848,40.7127281,-74.0060152,170
Sydney,New York,United States of America,2004,-33.8698439,151.2082848,40.7127281,-74.0060152,345
Sydney,New York,United States of America,2005,-33.8698439,151.2082848,40.7127281,-74.0060152,348
Sydney,New York,United States of America,2006,-33.8698439,151.2082848,40.7127281,-74.0060152,1207
Sydney,New York,United States of America,2007,-33.8698439,151.2082848,40.7127281,-74.0060152,1316
Sydney,New York,United States of America,2008,-33.8698439,151.2082848,40.7127281,-74.0060152,1427
Sydney,New York,United States of America,2009,-33.8698439,151.2082848,40.7127281,-74.0060152,1429
Sydney,New York,United States of America,2010,-33.8698439,151.2082848,40.7127281,-74.0060152,1339
Sydney,New York,United States of America,2011,-33.8698439,151.2082848,40.7127281,-74.0060152,1367
Sydney,New York,United States of America,2012,-33.8698439,151.2082848,40.7127281,-74.0060152,1189
Sydney,New York,United States of America,2013,-33.8698439,151.2082848,40.7127281,-74.0060152,725
Sydney,New York,United States of America,2014,-33.8698439,151.2082848,40.7127281,-74.0060152,713
Sydney,New York,United States of America,2015,-33.8698439,151.2082848,40.7127281,-74.0060152,712
Sydney,New York,United States of America,2016,-33.8698439,151.2082848,40.7127281,-74.0060152,684
Sydney,New York,United States of America,2017,-33.8698439,151.2082848,40.7127281,-74.0060152,688
Sydney,New York,United States of America,2018,-33.8698439,151.2082848,40.7127281,-74.0060152,708
Sydney,New York,United States of America,2019,-33.8698439,151.2082848,40.7127281,-74.0060152,713
Sydney,New York,United States of America,2020,-33.8698439,151.2082848,40.7127281,-74.0060152,156
Brisbane,Santiago,Chile,2021,-27.4689682,153.0234991,-33.4377756,-70.6504502,2
Melbourne,Santiago,Chile,2017,-37.8142176,144.9631608,-33.4377756,-70.6504502,76
Melbourne,Santiago,Chile,2018,-37.8142176,144.9631608,-33.4377756,-70.6504502,309
Melbourne,Santiago,Chile,2019,-37.8142176,144.9631608,-33.4377756,-70.6504502,425
Melbourne,Santiago,Chile,2020,-37.8142176,144.9631608,-33.4377756,-70.6504502,80
Sydney,Santiago,Chile,2003,-33.8698439,151.2082848,-33.4377756,-70.6504502,54
Sydney,Santiago,Chile,2004,-33.8698439,151.2082848,-33.4377756,-70.6504502,114
Sydney,Santiago,Chile,2005,-33.8698439,151.2082848,-33.4377756,-70.6504502,147
Sydney,Santiago,Chile,2006,-33.8698439,151.2082848,-33.4377756,-70.6504502,527
Sydney,Santiago,Chile,2007,-33.8698439,151.2082848,-33.4377756,-70.6504502,618
Sydney,Santiago,Chile,2008,-33.8698439,151.2082848,-33.4377756,-70.6504502,685
Sydney,Santiago,Chile,2009,-33.8698439,151.2082848,-33.4377756,-70.6504502,649
Sydney,Santiago,Chile,2010,-33.8698439,151.2082848,-33.4377756,-70.6504502,592
Sydney,Santiago,Chile,2011,-33.8698439,151.2082848,-33.4377756,-70.6504502,627
Sydney,Santiago,Chile,2012,-33.8698439,151.2082848,-33.4377756,-70.6504502,859
Sydney,Santiago,Chile,2013,-33.8698439,151.2082848,-33.4377756,-70.6504502,809
Sydney,Santiago,Chile,2014,-33.8698439,151.2082848,-33.4377756,-70.6504502,1002
Sydney,Santiago,Chile,2015,-33.8698439,151.2082848,-33.4377756,-70.6504502,1149
Sydney,Santiago,Chile,2016,-33.8698439,151.2082848,-33.4377756,-70.6504502,1149
Sydney,Santiago,Chile,2017,-33.8698439,151.2082848,-33.4377756,-70.6504502,1118
Sydney,Santiago,Chile,2018,-33.8698439,151.2082848,-33.4377756,-70.6504502,1125
Sydney,Santiago,Chile,2019,-33.8698439,151.2082848,-33.4377756,-70.6504502,1111
Sydney,Santiago,Chile,2020,-33.8698439,151.2082848,-33.4377756,-70.6504502,305
Sydney,Santiago,Chile,2021,-33.8698439,151.2082848,-33.4377756,-70.6504502,5
Sydney,Santiago,Chile,2022,-33.8698439,151.2082848,-33.4377756,-70.6504502,211
Melbourne,Buenos Aires,Argentina,2010,-37.8142176,144.9631608,-34.6075682,-58.4370894,1
Melbourne,Buenos Aires,Argentina,2020,-37.8142176,144.9631608,-34.6075682,-58.4370894,2
Sydney,Buenos Aires,Argentina,2003,-33.8698439,151.2082848,-34.6075682,-58.4370894,42
Sydney,Buenos Aires,Argentina,2004,-33.8698439,151.2082848,-34.6075682,-58.4370894,80
Sydney,Buenos Aires,Argentina,2005,-33.8698439,151.2082848,-34.6075682,-58.4370894,112
Sydney,Buenos Aires,Argentina,2006,-33.8698439,151.2082848,-34.6075682,-58.4370894,316
Sydney,Buenos Aires,Argentina,2007,-33.8698439,151.2082848,-34.6075682,-58.4370894,324
Sydney,Buenos Aires,Argentina,2008,-33.8698439,151.2082848,-34.6075682,-58.4370894,426
Sydney,Buenos Aires,Argentina,2009,-33.8698439,151.2082848,-34.6075682,-58.4370894,704
Sydney,Buenos Aires,Argentina,2010,-33.8698439,151.2082848,-34.6075682,-58.4370894,705
Sydney,Buenos Aires,Argentina,2011,-33.8698439,151.2082848,-34.6075682,-58.4370894,612
Sydney,Buenos Aires,Argentina,2012,-33.8698439,151.2082848,-34.6075682,-58.4370894,382
Sydney,Buenos Aires,Argentina,2013,-33.8698439,151.2082848,-34.6075682,-58.4370894,316
Sydney,Buenos Aires,Argentina,2014,-33.8698439,151.2082848,-34.6075682,-58.4370894,82
Sydney,Buenos Aires,Argentina,2020,-33.8698439,151.2082848,-34.6075682,-58.4370894,1
Sydney,Rio de Janeiro,Brazil,2014,-33.8698439,151.2082848,-22.9110137,-43.2093727,8
Sydney,Rio de Janeiro,Brazil,2016,-33.8698439,151.2082848,-22.9110137,-43.2093727,1
Sydney,Manchester,United Kingdom,2008,-33.8698439,151.2082848,53.4794892,-2.2451148,1
Sydney,Manchester,United Kingdom,2009,-33.8698439,151.2082848,53.4794892,-2.2451148,1
Sydney,Manchester,United Kingdom,2010,-33.8698439,151.2082848,53.4794892,-2.2451148,1
Adelaide,London,United Kingdom,2005,-34.9281805,138.5999312,51.5073219,-0.1276474,1
Adelaide,London,United Kingdom,2006,-34.9281805,138.5999312,51.5073219,-0.1276474,1
Adelaide,London,United Kingdom,2008,-34.9281805,138.5999312,51.5073219,-0.1276474,1
Adelaide,London,United Kingdom,2009,-34.9281805,138.5999312,51.5073219,-0.1276474,3
Adelaide,London,United Kingdom,2010,-34.9281805,138.5999312,51.5073219,-0.1276474,3
Adelaide,London,United Kingdom,2011,-34.9281805,138.5999312,51.5073219,-0.1276474,2
Adelaide,London,United Kingdom,2012,-34.9281805,138.5999312,51.5073219,-0.1276474,1
Brisbane,London,United Kingdom,2009,-27.4689682,153.0234991,51.5073219,-0.1276474,3
Brisbane,London,United Kingdom,2010,-27.4689682,153.0234991,51.5073219,-0.1276474,2
Brisbane,London,United Kingdom,2012,-27.4689682,153.0234991,51.5073219,-0.1276474,1
Darwin,London,United Kingdom,2003,-12.46044,130.8410469,51.5073219,-0.1276474,1
Darwin,London,United Kingdom,2005,-12.46044,130.8410469,51.5073219,-0.1276474,1
Darwin,London,United Kingdom,2006,-12.46044,130.8410469,51.5073219,-0.1276474,2
Darwin,London,United Kingdom,2007,-12.46044,130.8410469,51.5073219,-0.1276474,2
Darwin,London,United Kingdom,2008,-12.46044,130.8410469,51.5073219,-0.1276474,1
Darwin,London,United Kingdom,2012,-12.46044,130.8410469,51.5073219,-0.1276474,1
Darwin,London,United Kingdom,2020,-12.46044,130.8410469,51.5073219,-0.1276474,8
Darwin,London,United Kingdom,2021,-12.46044,130.8410469,51.5073219,-0.1276474,115
Darwin,London,United Kingdom,2022,-12.46044,130.8410469,51.5073219,-0.1276474,563
Melbourne,London,United Kingdom,2003,-37.8142176,144.9631608,51.5073219,-0.1276474,271
Melbourne,London,United Kingdom,2004,-37.8142176,144.9631608,51.5073219,-0.1276474,581
Melbourne,London,United Kingdom,2005,-37.8142176,144.9631608,51.5073219,-0.1276474,586
Melbourne,London,United Kingdom,2006,-37.8142176,144.9631608,51.5073219,-0.1276474,1465
Melbourne,London,United Kingdom,2007,-37.8142176,144.9631608,51.5073219,-0.1276474,1459
Melbourne,London,United Kingdom,2008,-37.8142176,144.9631608,51.5073219,-0.1276474,1465
Melbourne,London,United Kingdom,2009,-37.8142176,144.9631608,51.5073219,-0.1276474,1383
Melbourne,London,United Kingdom,2010,-37.8142176,144.9631608,51.5073219,-0.1276474,1334
Melbourne,London,United Kingdom,2011,-37.8142176,144.9631608,51.5073219,-0.1276474,1406
Melbourne,London,United Kingdom,2012,-37.8142176,144.9631608,51.5073219,-0.1276474,881
Melbourne,London,United Kingdom,2013,-37.8142176,144.9631608,51.5073219,-0.1276474,729
Melbourne,London,United Kingdom,2014,-37.8142176,144.9631608,51.5073219,-0.1276474,699
Melbourne,London,United Kingdom,2015,-37.8142176,144.9631608,51.5073219,-0.1276474,714
Melbourne,London,United Kingdom,2016,-37.8142176,144.9631608,51.5073219,-0.1276474,716
Melbourne,London,United Kingdom,2017,-37.8142176,144.9631608,51.5073219,-0.1276474,699
Melbourne,London,United Kingdom,2018,-37.8142176,144.9631608,51.5073219,-0.1276474,717
Melbourne,London,United Kingdom,2019,-37.8142176,144.9631608,51.5073219,-0.1276474,711
Melbourne,London,United Kingdom,2020,-37.8142176,144.9631608,51.5073219,-0.1276474,188
Melbourne,London,United Kingdom,2021,-37.8142176,144.9631608,51.5073219,-0.1276474,26
Melbourne,London,United Kingdom,2022,-37.8142176,144.9631608,51.5073219,-0.1276474,487
Perth,London,United Kingdom,2004,-31.9558964,115.8605801,51.5073219,-0.1276474,27
Perth,London,United Kingdom,2005,-31.9558964,115.8605801,51.5073219,-0.1276474,106
Perth,London,United Kingdom,2006,-31.9558964,115.8605801,51.5073219,-0.1276474,71
Perth,London,United Kingdom,2009,-31.9558964,115.8605801,51.5073219,-0.1276474,1
Perth,London,United Kingdom,2018,-31.9558964,115.8605801,51.5073219,-0.1276474,563
Perth,London,United Kingdom,2019,-31.9558964,115.8605801,51.5073219,-0.1276474,722
Perth,London,United Kingdom,2020,-31.9558964,115.8605801,51.5073219,-0.1276474,195
Perth,London,United Kingdom,2022,-31.9558964,115.8605801,51.5073219,-0.1276474,261
Sydney,London,United Kingdom,2003,-33.8698439,151.2082848,51.5073219,-0.1276474,526
Sydney,London,United Kingdom,2004,-33.8698439,151.2082848,51.5073219,-0.1276474,1156
Sydney,London,United Kingdom,2005,-33.8698439,151.2082848,51.5073219,-0.1276474,1430
Sydney,London,United Kingdom,2006,-33.8698439,151.2082848,51.5073219,-0.1276474,3736
Sydney,London,United Kingdom,2007,-33.8698439,151.2082848,51.5073219,-0.1276474,3646
Sydney,London,United Kingdom,2008,-33.8698439,151.2082848,51.5073219,-0.1276474,3637
Sydney,London,United Kingdom,2009,-33.8698439,151.2082848,51.5073219,-0.1276474,3497
Sydney,London,United Kingdom,2010,-33.8698439,151.2082848,51.5073219,-0.1276474,3373
Sydney,London,United Kingdom,2011,-33.8698439,151.2082848,51.5073219,-0.1276474,3552
Sydney,London,United Kingdom,2012,-33.8698439,151.2082848,51.5073219,-0.1276474,2467
Sydney,London,United Kingdom,2013,-33.8698439,151.2082848,51.5073219,-0.1276474,2180
Sydney,London,United Kingdom,2014,-33.8698439,151.2082848,51.5073219,-0.1276474,1696
Sydney,London,United Kingdom,2015,-33.8698439,151.2082848,51.5073219,-0.1276474,1454
Sydney,London,United Kingdom,2016,-33.8698439,151.2082848,51.5073219,-0.1276474,1449
Sydney,London,United Kingdom,2017,-33.8698439,151.2082848,51.5073219,-0.1276474,1445
Sydney,London,United Kingdom,2018,-33.8698439,151.2082848,51.5073219,-0.1276474,1456
Sydney,London,United Kingdom,2019,-33.8698439,151.2082848,51.5073219,-0.1276474,1449
Sydney,London,United Kingdom,2020,-33.8698439,151.2082848,51.5073219,-0.1276474,368
Sydney,London,United Kingdom,2021,-33.8698439,151.2082848,51.5073219,-0.1276474,89
Sydney,London,United Kingdom,2022,-33.8698439,151.2082848,51.5073219,-0.1276474,918
Perth,Paris,France,2003,-31.9558964,115.8605801,48.8588897,2.320041022,47
Perth,Paris,France,2004,-31.9558964,115.8605801,48.8588897,2.320041022,79
Sydney,Paris,France,2003,-33.8698439,151.2082848,48.8588897,2.320041022,1
Sydney,Paris,France,2009,-33.8698439,151.2082848,48.8588897,2.320041022,152
Sydney,Paris,France,2010,-33.8698439,151.2082848,48.8588897,2.320041022,174
