Australian_City,International_City,Port_Country,Year,FROM_LATITUDE,FROM_LONGITUDE,TO_LATITUDE,TO_LONGITUDE
Adelaide,Singapore,Singapore,2006,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2007,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2008,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2009,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2010,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2011,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2012,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2013,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2014,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2015,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2016,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2017,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2018,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2019,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2020,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2021,-34.9281805,138.5999312,1.2899175,103.8519072
Adelaide,Singapore,Singapore,2022,-34.9281805,138.5999312,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2003,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2004,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2005,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2006,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2007,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2008,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2009,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2010,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2011,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2012,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2013,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2014,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2015,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2016,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2017,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2018,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2019,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2020,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2021,-27.4689682,153.0234991,1.2899175,103.8519072
Brisbane,Singapore,Singapore,2022,-27.4689682,153.0234991,1.2899175,103.8519072
Cairns,Singapore,Singapore,2003,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2004,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2005,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2006,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2007,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2008,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2009,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2010,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2011,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2012,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2014,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2015,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2016,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2017,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2018,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2019,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2020,-16.9206657,145.7721854,1.2899175,103.8519072
Cairns,Singapore,Singapore,2022,-16.9206657,145.7721854,1.2899175,103.8519072
Canberra,Singapore,Singapore,2016,-35.2975906,149.1012676,1.2899175,103.8519072
Canberra,Singapore,Singapore,2017,-35.2975906,149.1012676,1.2899175,103.8519072
Canberra,Singapore,Singapore,2018,-35.2975906,149.1012676,1.2899175,103.8519072
Canberra,Singapore,Singapore,2019,-35.2975906,149.1012676,1.2899175,103.8519072
Canberra,Singapore,Singapore,2020,-35.2975906,149.1012676,1.2899175,103.8519072
Canberra,Singapore,Singapore,2021,-35.2975906,149.1012676,1.2899175,103.8519072
Christmas Island,Singapore,Singapore,2007,-10.49124145,105.6173515,1.2899175,103.8519072
Christmas Island,Singapore,Singapore,2008,-10.49124145,105.6173515,1.2899175,103.8519072
Darwin,Singapore,Singapore,2003,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2004,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2005,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2006,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2007,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2008,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2009,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2010,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2011,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2012,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2013,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2014,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2015,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2016,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2017,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2018,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2019,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2020,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2021,-12.46044,130.8410469,1.2899175,103.8519072
Darwin,Singapore,Singapore,2022,-12.46044,130.8410469,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2009,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2012,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2013,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2014,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2015,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2016,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2017,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2018,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2019,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2020,-28.0023731,153.4145987,1.2899175,103.8519072
Gold Coast,Singapore,Singapore,2022,-28.0023731,153.4145987,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2003,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2004,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2005,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2006,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2007,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2008,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2009,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2010,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2011,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2012,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2013,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2014,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2015,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2016,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2017,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2018,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2019,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2020,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2021,-37.8142176,144.9631608,1.2899175,103.8519072
Melbourne,Singapore,Singapore,2022,-37.8142176,144.9631608,1.2899175,103.8519072
Perth,Singapore,Singapore,2003,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2004,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2005,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2006,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2007,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2008,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2009,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2010,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2011,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2012,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2013,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2014,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2015,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2016,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2017,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2018,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2019,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2020,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2021,-31.9558964,115.8605801,1.2899175,103.8519072
Perth,Singapore,Singapore,2022,-31.9558964,115.8605801,1.2899175,103.8519072
Sydney,Singapore,Singapore,2003,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2004,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2005,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2006,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2007,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2008,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2009,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2010,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2011,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2012,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2013,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2014,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2015,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2016,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2017,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2018,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2019,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2020,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2021,-33.8698439,151.2082848,1.2899175,103.8519072
Sydney,Singapore,Singapore,2022,-33.8698439,151.2082848,1.2899175,103.8519072
Perth,Batam,Indonesia,2021,-31.9558964,115.8605801,1.1030815,104.0383696
Sydney,Batam,Indonesia,2021,-33.8698439,151.2082848,1.1030815,104.0383696
Melbourne,Chengdu,China,2013,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2014,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2015,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2016,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2017,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2018,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2019,-37.8142176,144.9631608,30.6598628,104.0633717
Melbourne,Chengdu,China,2020,-37.8142176,144.9631608,30.6598628,104.0633717
Sydney,Chengdu,China,2016,-33.8698439,151.2082848,30.6598628,104.0633717
Sydney,Chengdu,China,2017,-33.8698439,151.2082848,30.6598628,104.0633717
Sydney,Chengdu,China,2018,-33.8698439,151.2082848,30.6598628,104.0633717
Sydney,Chengdu,China,2019,-33.8698439,151.2082848,30.6598628,104.0633717
Sydney,Chengdu,China,2020,-33.8698439,151.2082848,30.6598628,104.0633717
Melbourne,Can Tho,Vietnam,2021,-37.8142176,144.9631608,10.0364216,105.7875219
Sydney,Can Tho,Vietnam,2021,-33.8698439,151.2082848,10.0364216,105.7875219
Melbourne,Hanoi,Vietnam,2003,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2004,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2005,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2006,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2007,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2008,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2009,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2010,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2011,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2012,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2013,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2014,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2021,-37.8142176,144.9631608,21.0294498,105.8544441
Melbourne,Hanoi,Vietnam,2022,-37.8142176,144.9631608,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2003,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2004,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2005,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2006,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2007,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2008,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2009,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2010,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2011,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2012,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2013,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2014,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2017,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2018,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2019,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2020,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2021,-33.8698439,151.2082848,21.0294498,105.8544441
Sydney,Hanoi,Vietnam,2022,-33.8698439,151.2082848,21.0294498,105.8544441
Melbourne,Chongqing,China,2017,-37.8142176,144.9631608,29.5647398,106.5478767
Melbourne,Chongqing,China,2018,-37.8142176,144.9631608,29.5647398,106.5478767
Melbourne,Chongqing,China,2019,-37.8142176,144.9631608,29.5647398,106.5478767
Melbourne,Chongqing,China,2020,-37.8142176,144.9631608,29.5647398,106.5478767
Sydney,Chongqing,China,2013,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2014,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2015,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2016,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2017,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2018,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2019,-33.8698439,151.2082848,29.5647398,106.5478767
Sydney,Chongqing,China,2020,-33.8698439,151.2082848,29.5647398,106.5478767
Darwin,Ho Chi Minh City,Vietnam,2008,-12.46044,130.8410469,10.7758439,106.7017555
Darwin,Ho Chi Minh City,Vietnam,2009,-12.46044,130.8410469,10.7758439,106.7017555
Darwin,Ho Chi Minh City,Vietnam,2010,-12.46044,130.8410469,10.7758439,106.7017555
Darwin,Ho Chi Minh City,Vietnam,2011,-12.46044,130.8410469,10.7758439,106.7017555
Darwin,Ho Chi Minh City,Vietnam,2012,-12.46044,130.8410469,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2003,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2004,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2005,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2006,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2007,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2008,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2009,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2010,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2011,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2012,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2013,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2014,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2015,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2016,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2017,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2018,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2019,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2020,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2021,-37.8142176,144.9631608,10.7758439,106.7017555
Melbourne,Ho Chi Minh City,Vietnam,2022,-37.8142176,144.9631608,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2003,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2004,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2005,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2006,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2007,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2008,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2009,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2010,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2011,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2012,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2013,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2014,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2015,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2016,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2017,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2018,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2019,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2020,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2021,-33.8698439,151.2082848,10.7758439,106.7017555
Sydney,Ho Chi Minh City,Vietnam,2022,-33.8698439,151.2082848,10.7758439,106.7017555
Adelaide,Jakarta,Indonesia,2007,-34.9281805,138.5999312,-6.1753942,106.827183
Adelaide,Jakarta,Indonesia,2010,-34.9281805,138.5999312,-6.1753942,106.827183
Adelaide,Jakarta,Indonesia,2012,-34.9281805,138.5999312,-6.1753942,106.827183
Brisbane,Jakarta,Indonesia,2008,-27.4689682,153.0234991,-6.1753942,106.827183
Brisbane,Jakarta,Indonesia,2014,-27.4689682,153.0234991,-6.1753942,106.827183
Brisbane,Jakarta,Indonesia,2015,-27.4689682,153.0234991,-6.1753942,106.827183
Christmas Island,Jakarta,Indonesia,2003,-10.49124145,105.6173515,-6.1753942,106.827183
Darwin,Jakarta,Indonesia,2004,-12.46044,130.8410469,-6.1753942,106.827183
Darwin,Jakarta,Indonesia,2005,-12.46044,130.8410469,-6.1753942,106.827183
Darwin,Jakarta,Indonesia,2007,-12.46044,130.8410469,-6.1753942,106.827183
Darwin,Jakarta,Indonesia,2010,-12.46044,130.8410469,-6.1753942,106.827183
